m.04mvt5m,Greg Reed,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04n3fgf,Nicole Dubuc,1978-11-06,2078-10-12,"",Datum umrtia nemusi byt spravny.
m.04zxv97,Zane Tamane,1983-09-24,2083-08-30,"",Datum umrtia nemusi byt spravny.
m.0564z77,Bianca Netzler,1976-05-27,2076-05-02,"",Datum umrtia nemusi byt spravny.
m.059xgyb,Elizabeth Carew-Reid,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05r1l8,Bobby Robinson,1903-10-25,2002-05-17,"",""
m.05vfq73,Catherine Whistler,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05vh20c,James F. Hogg,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05y0302,Lloyd Peters,1902-01-01,2001-12-07,"",Datum umrtia nemusi byt spravny.
m.05y2dx9,Daniel Offer,1929-12-24,2013-05-13,"",""
m.05y4vhw,Wolfgang Behringer,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05zs2c4,John Watts,1929-01-01,1982-01-01,"",""
m.064lyg_,Percival Norton Johnson,1792-01-01,1866-01-01,"",""
m.065zv5h,Guilford Clyde Young,1916-11-10,2016-10-16,"",Datum umrtia nemusi byt spravny.
m.06ztcvx,Carole Satyamurti,1939-01-01,2038-12-07,"",Datum umrtia nemusi byt spravny.
m.07s_66,Jay Wesley Neill,1965-04-09,2002-12-12,"",""
m.010gd22p,Matthew Leonard,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010gr0cw,Mohamad Fityan,1984-08-01,2084-07-07,"",Datum umrtia nemusi byt spravny.
m.010h60v3,Aglae Lingow,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0116n3tr,Master Ramudu,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011j_zjq,Warren Ramsey,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011kxx7r,Marcial Rodríguez Badía,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011v6f0d,Kamala Devi Yumnam,1992-03-04,2092-02-08,"",Datum umrtia nemusi byt spravny.
m.01w_n0w,Ahmed Mneimneh,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.025rpsj,Steve Mills,1953-12-09,1988-08-01,"",""
m.026bpd0,Adamu Tesfaw,1922-01-01,2021-12-07,"",Datum umrtia nemusi byt spravny.
m.0277wjt,Joel West,1975-04-06,2075-03-12,"",Datum umrtia nemusi byt spravny.
m.027k07t,Ashley Postelwaite,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02h7hk,Hans Fallada,1893-07-21,1947-02-05,"",""
m.02pgkq2,Trevor Tanner,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02q2fj_,"John Proby, 1st Earl of Carysfort",1751-08-12,1828-04-07,"",""
m.02r1y6j,Blaine Fontana,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02rtjv0,Rusty Nails,1966-01-01,2065-12-07,"",Datum umrtia nemusi byt spravny.
m.02ybt2,Xie Lingyun,0385-01-01,0433-01-01,"",""
m.03rjry,Jesse Birdsall,1963-02-13,2063-01-19,"",Datum umrtia nemusi byt spravny.
m.03wrvq1,Byrne Robert O,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03xnl0_,Roy Malone,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04n0snr,Curt Franz Wenzel Christoph Erdmann Graf Zedtwitz von Moraván und Duppau,1822-10-03,1909-11-19,"",""
m.05p2brc,Demetrios Chloros,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05y769q,Charles Francis Adams,1927-01-01,2026-12-07,"",Datum umrtia nemusi byt spravny.
m.06zllwz,Yulia Shamalov-Berkovich,1964-04-01,2064-03-07,"",Datum umrtia nemusi byt spravny.
m.07sgbs,Joshua Colangelo-Bryan,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010561z9,Victoria Wejchert,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010l2x9g,Tommy Manzo,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0111g48v,Juan Gutierrez de Pineres,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0113__c9,Vidhya,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011dndd5,Matias Louanto,1994-12-25,2094-11-30,"",Datum umrtia nemusi byt spravny.
m.011dz5c2,Dyego Wilverson Ferreira Sousa,1989-09-14,2089-08-20,"",Datum umrtia nemusi byt spravny.
m.011jjhq9,Nicolas Pooran,1995-10-02,2095-09-07,"",Datum umrtia nemusi byt spravny.
m.011kv451,Kishan Shah,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0135x9rp,Nick Kolarac,1992-05-10,2092-04-15,"",Datum umrtia nemusi byt spravny.
m.01tblt,Jacques Thibaud,1880-09-20,1953-09-01,"",""
m.01tk9lk,Ali N. Askin,1962-01-01,2061-12-07,"",Datum umrtia nemusi byt spravny.
m.026vxqg,Angelo Carletti di Chivasso,1411-01-01,1495-01-01,"",""
m.027zq0y,Kate Asabuki,1962-07-03,2062-06-08,"",Datum umrtia nemusi byt spravny.
m.02q_9fv,Michael Lohr,1591-09-23,1654-02-17,"",""
m.02qp0f5,Amhlaoibh Ó Súilleabháin,1780-05-01,1838-01-01,"",""
m.02qqncc,Anne Hyde Choate,1886-10-27,1967-05-17,"",""
m.02qtg98,Bill Touhey,1906-03-23,1999-03-28,"",""
m.02r4vb1,Edelfa Chiara Masciotta,1984-02-14,2084-01-20,"",Datum umrtia nemusi byt spravny.
m.030qw1v,Doug Kahn,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03bzm76,Steve McCann,1983-02-03,2083-01-09,"",Datum umrtia nemusi byt spravny.
m.03cbgj_,Peter Waterworth,1957-04-15,2057-03-21,"",Datum umrtia nemusi byt spravny.
m.03wp1st,James T Hackett,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wstgz,Blair Richard Surkamer,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.043pcb2,Israel José Rubio,1981-01-11,2080-12-17,"",Datum umrtia nemusi byt spravny.
m.04_6hpx,Mark E. Roberts,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04kn7f,Joannes de Laet,1581-01-01,1649-12-15,"",""
m.04ldwh1,Nidhi Subbaiah,1988-02-16,2088-01-22,"",Datum umrtia nemusi byt spravny.
m.04xbg_,Krystyna Lubomirska,1545-01-26,1645-01-01,Datum narodenia nemusi byt spravny.,""
m.0522l8m,Peter Russell,1939-08-12,2039-07-18,"",Datum umrtia nemusi byt spravny.
m.05dxwk,Bryan Allen,1952-10-13,2052-09-18,"",Datum umrtia nemusi byt spravny.
m.05h3y_9,Bert Norris,1898-11-05,1990-06-11,"",""
m.05kcs_y,Jemma Caan,1987-04-01,2087-03-07,"",Datum umrtia nemusi byt spravny.
m.05wxnc7,David W Louisell,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.06sydly,Izumi Yamada,1960-01-01,2059-12-07,"",Datum umrtia nemusi byt spravny.
m.07vbhw,Jacob Klein,1949-01-01,2048-12-07,"",Datum umrtia nemusi byt spravny.
g.1239jc4w,Kalin Arsov,1951-11-16,2051-10-22,"",Datum umrtia nemusi byt spravny.
m.010wr1r3,Kris Hamann,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114bswz,Lalit Ajgaonkar,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011cjvj5,Eddie Salgado,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011k_chh,Sita Traoré,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011lxt_q,Erik Barthold,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011sn3qp,Quinn Smith,1991-09-19,2091-08-25,"",Datum umrtia nemusi byt spravny.
m.012845wg,Andrey Pedan,1993-07-03,2093-06-08,"",Datum umrtia nemusi byt spravny.
m.012stqt4,F. Martin Duncan,1873-01-01,1961-01-01,"",""
m.01336bc2,Michael Kantarovski,1995-05-22,2095-04-27,"",Datum umrtia nemusi byt spravny.
m.01bkb0,Senesino,1686-10-31,1758-11-27,"",""
m.01v_9t,Chuck Mosley,1959-12-26,2059-12-01,"",Datum umrtia nemusi byt spravny.
m.026t2rq,Joe Meno,1974-01-01,2073-12-07,"",Datum umrtia nemusi byt spravny.
m.0283xcl,Robert Hoe,1784-10-29,1833-01-04,"",""
m.02jx_h,Bill White,1934-01-28,2034-01-03,"",Datum umrtia nemusi byt spravny.
m.02q1z9c,Peter Burian,1959-03-21,2059-02-24,"",Datum umrtia nemusi byt spravny.
m.02r3vj,Michael Brandon,1945-04-20,2045-03-26,"",Datum umrtia nemusi byt spravny.
m.02rg6xd,Charles Q. Williams,1933-09-17,1982-10-15,"",""
m.02vz2g3,Fatima Tlisova,1966-01-01,2065-12-07,"",Datum umrtia nemusi byt spravny.
m.03c3zj9,Martha Fuller Clark,1942-03-14,2042-02-17,"",Datum umrtia nemusi byt spravny.
m.03cbl33,Aggie Herring,1876-02-04,1939-10-28,"",""
m.03cwb0y,Mattie Clarke,1922-01-01,1960-01-06,"",""
m.03h14vg,Ekoji II,1696-01-01,1737-01-01,"",""
m.03w9hln,Ramiele Malubay,1987-09-06,2087-08-12,"",Datum umrtia nemusi byt spravny.
m.0459yqk,Alexander Joel Dehlin,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04hy296,George Gomez,1955-01-01,2054-12-07,"",Datum umrtia nemusi byt spravny.
m.04p7gw9,Kara Bartels,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04q83fn,Samuel Sarfati,1419-01-25,1519-01-01,Datum narodenia nemusi byt spravny.,""
m.05vfh1g,Daniel Goffman,1954-01-01,2053-12-07,"",Datum umrtia nemusi byt spravny.
m.05whnk6,Steven Heine,1950-01-01,2049-12-07,"",Datum umrtia nemusi byt spravny.
m.05xx3vs,Daniel Briere,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.07ng29,Fos Williams,1922-02-21,2001-09-01,"",""
m.080n6vp,Steve Slawson,1972-11-13,2072-10-19,"",Datum umrtia nemusi byt spravny.
g.121vxn4j,Marisa Colomber,1928-10-05,2013-07-14,"",""
m.010qzfxv,Sebastian Schmidl,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114s7mb,Faridoon Shahryar,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011n7khl,Andres Giron,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011sf8w_,Tatiana Muniz,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011vp2fr,Michael Jørgensen,1989-03-14,2089-02-17,"",Datum umrtia nemusi byt spravny.
m.01t_2yn,Herbert Roth,1926-12-14,1983-10-17,"",""
m.01wtmrk,Mathijs Peeters,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.025vtvw,Mark Whipple,1957-04-01,2057-03-07,"",Datum umrtia nemusi byt spravny.
m.0268317,David A. Boody,1837-08-13,1930-01-20,"",""
m.026h96m,Henry Waters Taft,1859-05-27,1945-08-11,"",""
m.027h5gz,Mark Ovenden,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02pt17h,Abdullahi Ibrahim,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03cw5d0,Jan Boeckhorst,1604-01-01,1668-04-21,"",""
m.03f74hx,Albert Deal,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03lx4z,Marianna Csörnyei,1975-10-08,2075-09-13,"",Datum umrtia nemusi byt spravny.
m.03mfzh4,Yang Hyong-sop,1925-10-01,2025-09-06,"",Datum umrtia nemusi byt spravny.
m.03qc8jb,James Niggemeyer,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03qnph2,Mika Launis,1949-01-01,2048-12-07,"",Datum umrtia nemusi byt spravny.
m.03wrgg5,Mahedi A Jiwani,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wx95g,Anthony Russo III,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04092ct,Valente Rodriguez,1964-02-14,2064-01-20,"",Datum umrtia nemusi byt spravny.
m.047nhz_,Clyde Bernhardt,1905-07-11,1986-05-20,"",""
m.04mz6f2,Aldo Maccione,1935-11-27,2035-11-02,"",Datum umrtia nemusi byt spravny.
m.055p99r,Aleksandar Andrić,1978-08-28,2078-08-03,"",Datum umrtia nemusi byt spravny.
m.05b00nl,Bill Henry,1942-02-15,2042-01-21,"",Datum umrtia nemusi byt spravny.
m.05klgvp,Christina Schwarz,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05vpwj5,Lucien Richard,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05vysrf,Rodney Boyer,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05x9x3d,Fred Kitchen,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05y29v3,Lawrence Lee,1903-01-01,1978-01-01,"",""
m.05y3b4,Charles Ruijs de Beerenbrouck,1873-12-01,1936-04-17,"",""
m.010lk1cj,Florian Wandel,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0112v5lt,Eric Stevenson,1990-08-30,2090-08-05,"",Datum umrtia nemusi byt spravny.
m.011dvl5b,Annie DeTemple,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0264fxg,Sue Moorcroft,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.027zx2_,Neil Balfour,1944-08-12,2044-07-18,"",Datum umrtia nemusi byt spravny.
m.02hj69q,George Stuart Robertson,1872-05-25,1967-01-29,"",""
m.02rlf0_,Tranquilino Luna,1849-02-25,1892-11-20,"",""
m.02rzdwv,William Sudell,1851-01-01,1911-01-01,"",""
m.02tqyf,Rob Kutner,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.038r7_,David Fumero,1972-12-29,2072-12-04,"",Datum umrtia nemusi byt spravny.
m.03c00zs,Aurel Aldea,1887-03-18,1949-10-17,"",""
m.03h5w81,Jean Nicolas Vallot,1771-01-01,1860-01-01,"",""
m.03hzwbr,Walter Heldwein,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03mdz5w,Janusz Centka,1950-04-20,2050-03-26,"",Datum umrtia nemusi byt spravny.
m.03wq14l,Robert D Prunetti,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wr518,Wayne Edward Harding III,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0417lmg,František Lipka,1946-02-22,2046-01-28,"",Datum umrtia nemusi byt spravny.
m.043ly_9,Amber Jones,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.047m53n,Pavel Šnobel,1980-02-28,2080-02-03,"",Datum umrtia nemusi byt spravny.
m.04gfkr,Bidhan Chandra Roy,1882-07-01,1962-07-01,"",""
m.04q0j5,Gavin Brown,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.04spnx,"Melusina von der Schulenburg, Countess of Walsingham",1693-04-01,1778-09-16,"",""
m.05b448g,Henry Budden,1871-08-11,1944-12-25,"",""
m.05c32mt,Lindsay Posner,1959-06-06,2059-05-12,"",Datum umrtia nemusi byt spravny.
m.05q5vj8,Alan Marley,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05vln37,David Lovett,1907-01-01,2006-12-07,"",Datum umrtia nemusi byt spravny.
m.05vv1k_,Gavin Hoole,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05xs8tc,Charles Lowe,1848-01-01,1931-01-01,"",""
m.0610zw,Andrew Kennedy,1810-07-24,1847-12-31,"",""
m.06qv09,Robert Stanley Weir,1856-11-15,1926-08-20,"",""
m.08076w0,Robert Cogoi,1939-10-25,2039-09-30,"",Datum umrtia nemusi byt spravny.
g.121dv769,Dietrich Rusche,1936-09-13,2036-08-19,"",Datum umrtia nemusi byt spravny.
m.0104hf5j,Brandon Wax,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011dxqkg,Hiroko Fujihara,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011mbsr0,Kenneth Alas,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.012fww55,Pablo Paredes Arratia,1983-02-11,2083-01-17,"",Datum umrtia nemusi byt spravny.
m.0130fshg,Bohdan Stefanowski,1883-06-17,1976-01-03,"",""
m.01qkdh,Bernard Kerik,1955-09-04,2055-08-10,"",Datum umrtia nemusi byt spravny.
m.01sj765,Yoo Seungjun,1976-12-15,2076-11-20,"",Datum umrtia nemusi byt spravny.
m.0280ht9,Irwin Cox,1838-07-09,1922-08-27,"",""
m.02khfv,Warren H. Wagner,1920-08-29,2000-01-08,"",""
m.02pvmnd,Wolfgang Huber,1942-08-12,2042-07-18,"",Datum umrtia nemusi byt spravny.
m.02rlrtk,Lindsay Bowen,1983-10-25,2083-09-30,"",Datum umrtia nemusi byt spravny.
m.03bvfhy,Rousseau Aurelien,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wdy1j,Hong Yong-jo,1982-05-22,2082-04-27,"",Datum umrtia nemusi byt spravny.
m.03wy4h5,Andrew L Graham,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03y8mvv,Bojan Lazić,1974-05-13,2074-04-18,"",Datum umrtia nemusi byt spravny.
m.04gl56d,Karlo Rotim,1931-04-07,2031-03-13,"",Datum umrtia nemusi byt spravny.
m.04zqb3v,Tessa Ferrer,1986-03-30,2086-03-05,"",Datum umrtia nemusi byt spravny.
m.05vy712,Carol Pearson,1944-01-01,2043-12-07,"",Datum umrtia nemusi byt spravny.
m.05wx24c,Jill Curtis,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.06sc1r7,Mike Rogodzinski,1948-02-22,2048-01-28,"",Datum umrtia nemusi byt spravny.
m.080gtvk,Joan Gideon Loten,1710-05-16,1789-02-25,"",""
g.120htl04,Princess Qinghe,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010bv8g3,Akihiko Shimada,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010cs33q,Ben Umanos,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010vqqzj,Seyyed Muhammad Reza Golpayegani,1898-01-01,1993-01-01,"",""
m.01146ds1,Paul Martone,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011ff4v1,Werner Riedl,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.01gxwk,Takeo Yoshikawa,1914-03-07,1993-02-20,"",""
m.01w1pn2,Gay-Yee Westerhoff,1973-06-14,2073-05-20,"",Datum umrtia nemusi byt spravny.
m.01wghrf,Jacoby Shaddix,1976-07-28,2076-07-03,"",Datum umrtia nemusi byt spravny.
m.01wtcfr,Gordon Ramos,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02npk7x,Meir Nir,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.02pl0bz,Federico Cappellazzo,1980-09-16,2080-08-22,"",Datum umrtia nemusi byt spravny.
m.02qh4kn,Roger Huerta,1983-05-20,2083-04-25,"",Datum umrtia nemusi byt spravny.
m.02x58s0,Isaac Reed,1809-08-22,1887-09-19,"",""
m.03f5r6y,Martin Saunders,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03m44yz,Herb Howson,1872-08-11,1948-05-08,"",""
m.03mf5g2,Sylvie Le Bon-de Beauvoir,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03nr58_,Lawrence Kushner,1943-01-01,2042-12-07,"",Datum umrtia nemusi byt spravny.
m.03nsvf2,Đuro Bago,1961-04-20,2061-03-26,"",Datum umrtia nemusi byt spravny.
m.03wsr5v,Brian R Pargeter,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wxq_l,Kirk Johnson,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.043m7m9,Jeremy Thompson,1985-10-09,2085-09-14,"",Datum umrtia nemusi byt spravny.
m.04gq1n_,Devin Mullings,1985-10-04,2085-09-09,"",Datum umrtia nemusi byt spravny.
m.04ljgdr,Gilbert Houngbo,1961-02-04,2061-01-10,"",Datum umrtia nemusi byt spravny.
m.04n4trj,Sharon Ferris,1974-03-02,2074-02-05,"",Datum umrtia nemusi byt spravny.
m.04y99st,Wim Tap,1903-10-03,1979-09-24,"",""
m.04zw6w6,Diana Olsson,1957-08-28,2057-08-03,"",Datum umrtia nemusi byt spravny.
m.05y211q,Larry Andrews,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05zp4hv,John Townsend,1608-01-01,1668-01-01,"",""
m.06409_6,Dennis O'Neill,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.06zs01b,Kim Joo-ri,1988-05-21,2088-04-26,"",Datum umrtia nemusi byt spravny.
g.12148s8q,Marco Berrini,1964-01-01,2063-12-07,"",Datum umrtia nemusi byt spravny.
m.011bzmpq,Alex Henery,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011k2hk4,Nigel Zega,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011smktk,Mário Sérgio Aumarante Santana,1977-01-30,2077-01-05,"",Datum umrtia nemusi byt spravny.
m.0130yx7z,Edward Aguirre,1949-01-24,2048-12-30,"",Datum umrtia nemusi byt spravny.
m.01364plg,Cliff Clinkscales,1984-03-11,2084-02-15,"",Datum umrtia nemusi byt spravny.
m.02787ck,Vincenzo Aita,1948-09-14,2048-08-20,"",Datum umrtia nemusi byt spravny.
m.027zv4r,Simpert,0707-11-07,0807-10-13,Datum narodenia nemusi byt spravny.,""
m.02fgg0,Koichi Wakata,1963-08-01,2063-07-07,"",Datum umrtia nemusi byt spravny.
m.02hh1d6,Takashi Chinen,1967-03-25,2067-02-28,"",Datum umrtia nemusi byt spravny.
m.02pkbgs,Eddie Fredericks,1977-12-31,2077-12-06,"",Datum umrtia nemusi byt spravny.
m.02qg9g3,Karen May,1944-08-02,2044-07-08,"",Datum umrtia nemusi byt spravny.
m.02rqsfz,Michelle Bunkers,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wtj95,William T Torgerson,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.047cp7n,Enrique Escalante,1984-08-06,2084-07-12,"",Datum umrtia nemusi byt spravny.
m.04ct4q8,Kaushiki Chakrabarty,1980-01-01,2079-12-07,"",Datum umrtia nemusi byt spravny.
m.04jjb54,Alison Gregorka,1985-06-29,2085-06-04,"",Datum umrtia nemusi byt spravny.
m.04lk23f,"Charles Louis de Frédy, Baron de Coubertin",1822-01-01,1908-01-01,"",""
m.04y9g3z,Danny Marshall,1952-01-20,2051-12-26,"",Datum umrtia nemusi byt spravny.
m.05my__5,Randy Charles Epping,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05q85xj,Wilkin Ramírez,1985-10-25,2085-09-30,"",Datum umrtia nemusi byt spravny.
m.05sq7y9,Mike Clay,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05ss4xx,Tim Manning,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.066lzyw,Dmitry  Maruschak,1980-11-13,2080-10-19,"",Datum umrtia nemusi byt spravny.
m.06h8rq,Louis Hall,1852-11-01,1915-11-19,"",""
m.0761kp,Achyuthan A,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.010p2mqb,Mari Okada,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0114tlxp,Ben Aviss,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011f1pd4,Nicolae Corneanu,1914-10-23,2014-09-28,Datum narodenia nemusi byt spravny.,""
m.011kxq9d,Malte Heinrich Gustav Jaeger,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011lcndz,Hamid R. Moghadam,1956-08-26,2056-08-01,"",Datum umrtia nemusi byt spravny.
m.011lw1zf,Harry Hornby,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011p1st2,Tristan Hélaine,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.011x6rwx,Temur Mustafin,1995-04-15,2095-03-21,"",Datum umrtia nemusi byt spravny.
m.02381v,"Edward Villiers, 1st Earl of Jersey",1656-01-01,1711-08-25,"",""
m.02pr2m6,Gillian Morgan,1953-01-01,2052-12-07,"",Datum umrtia nemusi byt spravny.
m.02qym5v,Walter Hempel,1887-08-12,1940-01-10,"",""
m.02qyplh,Henry Kyemba,1939-12-01,2039-11-06,"",Datum umrtia nemusi byt spravny.
m.02r271l,Robert Lauder,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03wr5q1,Loren Wimpfheimer,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.03ws_sj,Marka Hansen,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.0477pz,Murray McLean,1949-01-01,2048-12-07,"",Datum umrtia nemusi byt spravny.
m.04y9jnv,Herbert Marshall,1888-01-01,1977-01-01,"",""
m.04z3cs,Rich Fields,1960-11-30,2060-11-05,"",Datum umrtia nemusi byt spravny.
m.04z_z20,Marcel Deneux,1928-08-16,2028-07-22,"",Datum umrtia nemusi byt spravny.
m.04zy8cw,Yuichi Shibakoya,1983-06-16,2083-05-22,"",Datum umrtia nemusi byt spravny.
m.051gs73,Kevin Swingler,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05v19dt,Mark Schoofs,-,-,Datum narodenia nemusi byt spravny.,Datum umrtia nemusi byt spravny.
m.05vrb3w,Charles White,1793-01-01,1861-01-01,"",""
m.05w46s2,Maynah Lewis,1919-04-14,1988-01-01,"",""
m.080jjfp,Thomas Francis Roberts,1860-01-01,1919-01-01,"",""
